artist_name,artist_id,artist_terms,artist_familiarity,artist_hotttnesss,artist_location,artist_7digitalid
Butthole Surfers,ARPQ4Z01187FB3A736,noise rock,0.809323793,0.488019842,"San Antonio, TX",16860
Isabel Pantoja,ARUK0W21187B995456,flamenco,0.496152636,0.363506516,,3151
Soul Asylum,ARQXR6R1187FB46FD6,hard rock,0.690080124,0.466775622,"Minneapolis, MN",27818
Michèle Bernard,ARKJKVO1187FB49D0A,chanson,0.448892805,0.373862971,,200430
Raymond Lefèvre,AR2BU3O1187B98EBDA,orchestra,0.430787015,0.3120473,,272328
Chanta Vielma,ARHNXXY11F4C84236F,mexico,0.185774967,0,,396991
Helen Love,ARWSMC91187B9AD369,power pop,0.581884359,0.347006921,"Cardiff, Wales",187997
Undertakin' Daddies,ARIBTOJ11F4C83E8DD,canadian,0.201764918,0,,359377
2raumwohnung,ARNJVSL1187B99AFD4,tech house,0.664559979,0.397569595,"Berlin, Germany",3618
Papoose,AR3DWG81187B98E3FA,hip hop,0.772471313,0.440407444,"Bedford-Stuyvesant, NY",196185
Andy & Lucas,ARNTTHK1187B98FF64,flamenco,0.53813774,0.400387757,Cádiz,11840
Plump DJs,ARTC5DW1187B98FCF2,breakbeat,0.630107322,0.453000826,"London, England",23368
Konstantinos Galanos,ARQSZLT124207825BA,greek,0.268210005,0.262655891,,158332
Astrovamps,ARHFIXK1187B99D6A9,deathrock,0.54410347,0.395835654,,527743
THE CHIFFONS,ARNUFGE1187B9B7881,doo-wop,0.599536502,0.398349517,"New York, NY [The Bronx]",5281
Jimmy Durante,ARPU5CQ1187FB4469F,country rock,0.546029365,0.408790006,"New York, NY",5150
Jackie Wilson,ARHRKTK1187B99E1D5,chicago soul,0.693327979,0.419408141,"Detroit, MI",2642
Raphaël,AREJXK41187B9A4ACC,chanson,0.55746022,0.386151631,France,16971
Intars Busulis,ARIXB7T1187B9AB215,experimental pop,0.408850475,0.338992803,,317186
Sao Paris,ARKO0JR1187FB4945A,downtempo,0.392946396,0.21690387,,98313
The Meatmen,AR00A6H1187FB5402A,hardcore punk,0.514064276,0.395627514,"Lansing, MI",432034
Quadro Nuevo,ARH0NCL1187B99B41A,tango,0.53002231,0.409244639,,49461
Zeca Baleiro,ARVLIVA1187B991590,brazilian pop music,0.61071322,0.425126208,,271382
Alexis HK,ARE2XN81187B98BB83,chanson,0.629399857,0.345269235,,1020
Porcupine Tree,ARYO9BU1187B9ADA88,experimental rock,0.830252262,0.507965802,,4549
Jimmy Nelson,ARPOV8N1187FB4D78F,jump blues,0.352042838,0.197511109,"Philadelphia, PA",275408
Jacques Dutronc,AR3QRJ91187B98E4C2,chanson,0.612953154,0.454541929,"Paris, France",32215
Less Than Jake,ARG8DXO1187B9AF743,ska punk,0.843322339,0.554564302,"Gainesville, FL",517
Deep Forest,AR3Q86S1187B9ADDCF,chill-out,0.695421645,0.455537722,"Lille, Nord-Pas-de-Calais, France",41517
Lollipop Lust Kill,AR7KQQ91187B98ED7A,industrial metal,0.575646718,0.384079784,,462965
Hotwire,ARXR2N11187B99857E,uk garage,0.630346809,0.363160202,"Newbury Park, CA",104157
The Gufs,AREY1HI1187B98B395,pop rock,0.530390916,0.314500037,,4499
Eagles,AR16GSC1187B9A6291,country rock,0.76702021,0.6295148,"Los Angeles, California",47959
Basement Jaxx,ARFSPOV1187B9B2363,progressive house,0.803619262,0.531213287,"London, England",41932
Prozak,ARE1N571187B98A47D,rap,0.621213511,0.37425994,London,432178
Mark Wills,ARWVVVP1187FB52F31,bluegrass,0.679789024,0.483035298,"Cleveland, TN",4947
Weirdos_ The,ARJNRA61187FB57724,rock,0.507550906,0.412130327,,187288
S.U.P,ARWAPYC1187FB3FCAF,doom metal,0.406166635,0.27238546,,258216
Tree,ARMAEYS1187B990F2F,ska punk,0.580517777,0.317624546,,252023
DAVE MATTHEWS BAND,ARQXC7V1187FB4DA9E,jam band,0.811890081,0.657583814,"Charlottesville, VA",9731
BT,AR035N21187FB3938E,electronica,0.786427083,0.512226738,Earth,618
Goldfinger,AR8ZQ9T1187FB56FE5,ska punk,0.729149441,0.522277897,"Miami, Florida",9826
George Jones,ARQCFI11187FB5AE43,honky tonk,0.730265183,0.463673869,"Beaumont, Texas",2184
John Berry,AR7SF1N1187B9A91D1,country rock,0.566013954,0.463771723,"Aiken, SC",17821
John Williams,AR039B11187B9B30D0,soundtrack,0.705287678,0.517298018,"NEW YORK, New York",2981
Abijah,AR3EVEE1187B9994B7,roots reggae,0.504424856,0.304310733,Jamaica,141602
Agnostic Front,AR0O3AV1187FB4D030,hardcore punk,0.701441759,0.504307726,"New York, NY",20293
Sick Of It All,ARHL8SP1187B98F8A3,hardcore punk,0.690626256,0.42080185,Virginia,4248
Très,ARDMKKB1187B9A0EDA,latin jazz,0.50180113,0.291450207,Texas,538360
Kenny G,AR9AWNF1187B9AB0B4,instrumental pop,0.751629597,0.550212562,"Seattle, Washington USA",2031
Shirley Caesar,ARK0VFZ1187FB4309B,symphony,0.579309488,0.370273519,"DURHAM, North Carolina",4911
Kevin Burke,AR8VZW31187B9B7217,irish folk,0.384828507,0.311480677,,40741
Sean Quinn,ARN5MQ11187B98A12D,progressive house,0.291912441,0,,571480
Nicola Fasano feat. Paula B.,AR2WUJP1187B99364C,progressive house,0.434900975,0.37254757,,552738
Oscar Pettiford,ARNNPJM1187FB3DB37,bebop,0.415354126,0.329394647,"Okmulgee, OK",44305
Fuel,ARCEAJY1187FB4DF61,post-grunge,0.770493963,0.519953001,,34946
Marc Lavoine,ARDINVM1187B98A6C1,chanson,0.573527313,0.368506753,"Longjumeau, France",41438
Frederick Knight,ARLTX751187B9A1828,disco,0.422019321,0.320971149,"Birmingham, AL",103152
Radiohead,ARH6W4X1187B99274F,british pop,0.899934952,0.68365806,"Oxford, UK",304
Phantom Planet,ARP7ILI1187B9AE9F7,power pop,0.764003369,0.542395094,,14417
Mario Rosenstock,AROIHOI122988FEB8E,irish,0.334542784,0.049034381,,15464
Russ Morgan,AR6HEHH1187B9985F9,orchestra,0.407849997,0.298946784,"Scranton, PA",18502
Aerosmith,AR12F2S1187FB56EEF,blues-rock,0.872536599,0.610731463,"Boston, MA",10173
Hoods,ARSCJQW1187B9B3523,hardcore punk,0.797024817,0.416610107,Vrsac,20297
Grand Funk,AR01VU31187B997DA0,hard rock,0.69180085,0.501597042,"Flint, MI",17263
Carl Doy,ARP8TSJ1187FB54852,progressive house,0.342558954,0.292656454,,464306
Mothers Pride,ARDG6IY1187B9AAE87,funk metal,0.572621944,0.354354392,Lucerne,14730
Geier Sturzflug,AR4SOKG1187B98D2B0,pop rock,0.535492537,0.443116874,,41861
Workhorse,ARWUK9L11C8A42C37B,dirty south rap,0.47902341,0.322220749,Mississippi,348492
Knack,ARVVLMQ11F4C8456E4,british pop,0.589190725,0.439438996,,194107
Deep Puddle Dynamics,AROGN2E1187B98D292,hip hop,0.50712631,0.357985698,,172406
Zebra,ARBX0VO1187B98A412,heavy metal,0.575986601,0.406367593,,4268
Naseebo Lal,ARBY23A1187B9A82E4,italian disco,0.363475535,0,,323208
The Irish Rovers,ARIT9Y51187FB364AE,irish folk,0.589314502,0.398883011,"Alberta, Canada",43490
A Tundra,ARQRDOM1264D13A4E5,beat,0.494301824,0.239041139,,385455
Juana Molina,AR7DFJP1187B992F13,folktronica,0.70366489,0.448223589,,12699
Hank Penny & Sue Thompson,ARVQ4QM1187B98AD95,western swing,0.445854631,0.347598889,"Birmingham, AL",20690
Jeff And Sheri Easter,ARKFYS91187B98E58F,southern gospel,0.535292736,0.385470551,,432935
JennyAnyKind,ARGSJW91187B9B1D6B,alternative rock,0.360031167,0.296268954,North Carolina,60488
Winds Of Plague,ARJ45SE1187FB44AD1,death metal,0.772958317,0.464518005,City of Angels,148923
Al Duvall,ARO1D981187B9A0D24,blues-rock,0.502783101,0.374944939,NY - New York City,415330
Johnny Osbourne,ARJDMBO1187B9AD118,roots reggae,0.618765786,0.409134869,,21344
Britt Nicole,AR5LZJD1187FB4C5E5,ccm,0.669500125,0.544446277, NC,56696
Tyrone Taylor,ARUBX2Y1187B99CD25,lovers rock,0.432074796,0.299392787,,7789
Poncho Sanchez,ARYFXQ21187FB4DAEF,latin jazz,0.577228503,0.373552391,"Laredo, TX",72184
Dead Kennedys,AR050VJ1187B9B13A7,rock,0.737037558,0.539245418,,94403
Modern Lovers,ARLJWTL1187B98C0DE,art rock,0.620541382,0.396111527,"Boston, MA",269941
Paul Taylor,ARIF3EV1187B9B8522,smooth jazz,0.664690939,0.429261029,Wyoming,72638
Los Auténticos Decadentes,ART6QCS1187FB40CBD,cumbia,0.610330728,0.407821565,,141951
Atreyu,ARMOHN71187FB3959F,post-hardcore,0.821844255,0.592439486,"Orange County, CA",24087
Luiz Bonfa,ARQCHDN1187FB4C7C2,samba,0.549282908,0.347547581,"Rio de Janeiro, Brazil",1650
Shelly Manne,AR4R84C1187FB3EC16,hard bop,0.47432902,0.347134883,"New York, NY",10588
Washboard Sam,AR84AQE1187B98AD9C,delta blues,0.505784763,0.326750334,"Walnut Ridge, AR",2882
Amil,ARC18161187FB4CF4B,hip hop,0.58329863,0.354574371,"New York, NY",52026
Skeeter Davis,ARDY3451187B9A0226,country rock,0.60383917,0.395791274,"Dry Ridge, KY",41462
DJ Godfather,ARJ4B7V1187FB4CB90,electro,0.49125621,0.326208255,,68540
Thrice,ARIMZQZ1187B9AD541,post-hardcore,0.873238653,0.519965479,"Orange, CA",13625
Fehlfarben,ARHJMEF1187FB415AE,new wave,0.694566512,0.431648556,"D�orf, Germany",6069
The Real Kids,AR3752L1187FB4B67E,power pop,0.484893131,0.344871922,,136839
Andres Calamaro,AR1N3PB1187B9B25C1,tango,0.649677891,0.527368163,,163511
Hey Colossus,AR7XK9K1187B9B1864,stoner metal,0.493193933,0.366628416,,186879
The London Pops Orchestra,ARYKFVV1187FB3CA6B,easy listening,0.321975099,0.244532205,,292022
Goatwhore,AREY3RN1187B993C5F,black metal,0.773271848,0.429689629,"New Orleans, LA",111253
Snow Patrol,ARVN9FZ1187FB393F1,indie rock,0.818319359,0.667294596,"Dundee, Scotland",269
Inspiral Carpets,AR9AM2N1187B9AD2F1,indie rock,0.605109702,0.398547535,"Manchester, England",464
Eric Burdon,ARSPQ0H1187B999944,blues-rock,0.601069052,0.359185993,"Walker-on-Tyne, England",41877
Kruger,AR16NGV1187FB5B8BC,post-hardcore,0.532845303,0.350512132,"Lausanne, CH",140241
Albert Préjean,AR1206S1187B9AF3EA,chanson,0.293433007,0,,200847
Lonestar,ARJ6GR01187B98D64D,country,0.75347562,0.529915122,,1154
Erick Sermon,AROLNOH1187FB39845,hip hop,0.577973753,0.368336782,,3631
Freddie McGregor,ARX5XTP1187FB3D8CC,lovers rock,0.596895543,0.365951048,,484
Amber Nicholson,ARZCTTD1241B9CD9DD,country,0.303283796,0,,134223
Circle Jerks,ARNFTGS1187B9A465F,hardcore punk,0.666522677,0.414079473,California - LA,27719
Arctic Monkeys,ARM0P6Z1187FB4D466,garage rock,0.81659671,0.553661233,"Sheffield, South Yorkshire, Engla",8318
Sierra Maestra,ARGUVEV1187B98BA17,charanga,0.501544777,0.392733676,,107468
James Newton Howard,ARSZIBW1187B994053,instrumental pop,0.611381595,0.445321878,,41212
Kofi,ARHB1961187B9B1732,lovers rock,0.569329687,0.394881083,California - LA,7709
Gene Simmons,ARBXVFV1187B99AA63,hard rock,0.556531086,0.370138414,"Haifa, Israel",11465
Tex Williams,ARPFKK81187B99878D,western swing,0.425883322,0.313647771,"Ramsey, Fayette County, IL",22402
SANSHIRO,ARJSPWK12454A4CB28,los angeles,0.359638286,0,,73160
Death SS,ARPKLK81187FB42AC9,heavy metal,0.484409123,0.450129048,"Pesaro, Italy",462282
Bessie Smith,ARYYCVC1187B9A8510,chicago blues,0.63752105,0.404798068,"Chattanooga, TN",8592
Lou Reed,ARO5T1P1187B9AC680,glam rock,0.810696983,0.481975849,"Brooklyn, New York",1245
Daniel Chan,AR0DQEE1187B9A22DC,chinese music,0.441816439,0.317185335,,34621
Jerry Lewis,ARV21JS1187B99E516,rock steady,0.474829407,0.296955682,"Newark, NJ",58476
Alain-François,ARWNTXK11EBCD7BBFB,french pop,0.380317056,0.300918429,,505616
Los Rumberos Catalanes,ARRKDGI122988FCC3C,flamenco,0.350333622,0.209345284,,80757
Cam'Ron,ARMB95F1187B9B5B93,hip hop,0.858270678,0.515325301,"Harlem, NY",1642
Randy Travis,ARAPH9U1187B9B34F0,country gospel,0.78787777,0.543225521,"Marshville, NC",4730
Michelle & Vickie,ARVFGPJ1187B9A2477,chinese music,0.368404327,0.387739899,,-1
Arco Iris,AR99OWM11C8A4149FD,acid jazz,0.401847575,0.315453463,Valais/Suisse,224082
Paulo Flores,ARZEHMQ1187B9950C0,zouk,0.465801589,0.312848331,,201908
Philly's Most Wanted,ARL0H401187B98B0E1,hip hop,0.427790621,0.308163475,,4431
Phantomsmasher,ARXW6QA1187B9983C0,post rock,0.252652073,0.309794149,,317631
George Lopez,ARYF20K1187B9B76BD,california,0.668020249,0.516963731,"ORANGE, California",103932
Bas-Sheva,ARCU3AN1187B989EA0,exotica,0,0.285498363,,19098
Hélio Ziskind,AR1PQYO1187B98BEC9,banda,0.351269291,0,,495592
Mikey Dread,AR78ZID1187B9B31ED,roots reggae,0.58568315,0.360445766,Jamaica,37132
Big Star,ARSX6IX1187B9B640C,power pop,0.741040433,0.496508119,"Memphis, TN",27575
30 Seconds To Mars,ARRBF3M1187FB4D59F,rock,0.909324834,0.677087547,"Los Angeles, CA",11565
Grandpa Jones,ARQ91R31187FB38A88,bluegrass,0.450645997,0.331534751,"Niagra, KY",39299
Cross Country,ARN1J741187B99EFB9,progressive house,0.375195664,0.355707867,"Auburn, CA",350682
Jack Miles,ARFPVJN11F50C482EC,screamo,0.312488105,0.244367258,,69289
The Marx Brothers,ARCII0J1187FB3A1B4,vaudeville,0.423401377,0.375652824,"New York City, New York",35758
Bug Mafia,ARMJMBJ1187B98C46F,hip hop,0.566442655,0.444009443,,78682
Hatebreed,ARPKATM1187B9B76E6,hardcore punk,0.832757431,0.546383748,"New Haven, CT",10260
Converge,ARYOPH81187B98AEED,hardcore punk,0.810506205,0.531157063,"Boston, Brooklyn USA",82238
Philip Glass,ARLIIVS1187FB5583B,chamber music,0.711380096,0.4662243,"Baltimore, MD",4301
Drexel,AR0XJ291187FB45855,easy listening,0.464807726,0.367066706,"Dayton, Ohio",56387
Mons Leidvin Takle,ARSS1OZ1187FB54440,lullaby,0.221726078,0.282402199,,493650
Cool Connection,ARBNYIE12802FDE477,blues,0.092125073,0,,599027
Falco,AR5DXUU1187B9B0E42,dance pop,0.674464705,0.485781602,"Vienna, Austria",4007
Taylor Swift,ARS54I31187FB46721,country,0.88974922,0.872447223,"Wyomissing, PA",253546
Rainbow,ARZTSYB1187FB54987,heavy metal,0.700635528,0.511546184,,1376
Nancy Walker,ARWVMJA1187B98AA6E,vaudeville,0.400152097,0.160048535,California,70230
Misfits,ARA1UU51187FB5A70B,horror punk,0.853725857,0.550991009,New Jersey,950
Jane Winther,ARGAWJY11F50C50904,meditation,0.31739138,0.345284773,,131684
Jyve V,AR5KHL41187B9ADE2A,latin,0.463840401,0.242783189,,1012
Shamen,ARK8EHO1187B9B71D1,tech house,0.605880471,0.393660868,"Aberdeen, Scotland",539
Eko Fresh,ARI6CSW1187B9AF09A,pop rap,0.689494765,0.35590563,"M�engladbach, Germany",99106
Janis Joplin,ARS86AJ1187B9B4225,blues-rock,0.82960374,0.559925869,"Port Arthur, TX",52280
Wilks,AR051KA1187B98B2FF,hip hop,0.351182454,0.080166939,,229621
Enrique Iglesias,ARDCFNZ1187FB3DDB0,dance pop,0.849446736,0.794248177,"Madrid, Spain",1455
Kali,ARXOKNT1187B9AA521,hip hop,0.543350013,0.39926515,,95567
Neil Sedaka,ARUE3AK1187B9AC923,brill building pop,0.720842183,0.444025681,"Brooklyn, NY",2251
Joy Division,ARKZXSQ1187B9AC9F3,alternative,0.764287183,0.576294651,,5633
Ino,ARNZNFW122BCFCAB3B,techno,0.463791707,0.369794714,Quebec,159715
Jennifer Lopez,AR7C6G11187B9B4C1E,dance pop,0.877119424,0.560912657,"The Bronx, New York",21255
Cherish The Ladies,AR9SYAF1187FB43BD5,irish folk,0.581507855,0.390020826,,1805
Jerry Butler,AR8XG9J1187FB418C1,chicago soul,0.589259678,0.389589781,"Sunflower, MS",10152
Eason Chan,ARA8DDQ1187B9AE3A0,cantonese pop,0.555277224,0.395217687,,255050
Nicole C. Mullen,ARSYKGV1187B9A49CD,ccm,0.614642954,0.439024561,,4899
Eden's Bridge,ARJWK3M1187B98D679,celtic,0.467318922,0.346683795,,15755
Eagles,AR16GSC1187B9A6291,country rock,0.76702021,0.68198776,"Los Angeles, California",47959
Edmundo Ros,ART9Z1P1187FB36C94,samba,0.448026305,0.323634923,Venezuela,22359
Abbott & Chambers,ARXWBOL11E2835E5BB,progressive trance,0.421234589,0.218936415,,186637
Al DiMeola,ARVJVFF1187B9B40D6,latin jazz,0.643016144,0.461517205,"Jersey City, NJ",51559
Twista & The Speedknot Mobstaz,ARSE5NP1187B9B98AB,gangster rap,0.889613555,0.593808365,"Chicago, IL",598
The Revolutionary Ensemble,ARW2IMH1187FB4791F,free jazz,0.351037324,0.301672873,,133336
Leroy Van Dyke,ARB1LM61187FB4DDF4,country rock,0.500506965,0.34341318,"Spring Fork, MO",41710
John Mayall & The Bluesbreakers,ARJ9DSA1187B990E00,blues-rock,0.626803106,0.405234691,,1633
Peggy Lee,ARSC6WR1187FB40B18,vocal jazz,0.770813652,0.47726039,"Jamestown, ND",820
Lightnin' Slim,AR56UY11187FB46D49,swamp blues,0.429235344,0.322988163,"St. Louis, MO",89564
Les Hurlements D'leo,ARW040W1187FB51082,folk rock,0.446326628,0.425728131,,463850
Mykill Miers,ARIOTFR1187B98F316,hip hop,0.44418473,0.326555905,United States,291915
Bad Brains,AR7Y6JX1187FB4D9B3,hardcore punk,0.726298027,0.555414576,"Washington, D.C.",9718
Dora The Explorer,AR3KXHI1187FB3A8BF,goregrind,0.514414554,0.413757657,,244557
Randy Stonehill,AREVQ7D1187FB4371B,ccm,0.547950628,0.325824019,California - LA,4921
Los Iracundos,ARYN8YT1187FB38396,latin pop,0.490193634,0.377472507,,70032
Shirley Caesar,ARK0VFZ1187FB4309B,symphony,0.579309488,0.370273519,"DURHAM, North Carolina",4911
Pursuit Of Happiness,ARFK98R1187B9B0552,power pop,0.508676201,0.377888131,"Toronto, Ontario, Canada",14689
Bézu,AR107SB1187B9A79F9,chanson,0.373850623,0.148985481,"Bézu, comme Superdupont, ne connait qu&#039;un pays : la France !",304198
Mathey,ARXRYQS11F4C846B96,soukous,0.404099619,0,,209943
Elli Kokkinou,ARUCK7I1187B9B331D,pop folk,0.311974546,0.260696788,,-1
Mark Lowry,ARKC83D1187B9AB367,ccm,0.493926145,0.319626776,,15749
David Arkenstone,ARI4S0E1187B9B06C0,celtic,0.639436949,0.430942043,Tennessee,960
Johnny Pearson,AR2D0XK1187B98EC4A,orchestra,0.421853164,0.323997369,,490841
Agnostic Front,AR0O3AV1187FB4D030,hardcore punk,0.701441759,0.504307726,"New York, NY",20293
Pierre Perret,ARW45YR1187FB3DE95,chanson,0.018501542,0.352976472,,36229
Pursuit Of Happiness,ARFK98R1187B9B0552,power pop,0.508676201,0.377888131,"Toronto, Ontario, Canada",14689
Ben Sidran,ARAG1DX1187B98BB10,smooth jazz,0.599935172,0.356795543,"Chicago, IL",5899
Soilent Green,AR9Q3LP1187FB3D647,sludge metal,0.460409667,0.442348449,"New Orleans, LA",170390
Long Beach Dub Allstars,ARDGPFY1187B9A371B,dub,0.575412601,0.417351056,,166882
New York Dolls,ARS1OWB1187B99EEAD,glam rock,0.717670525,0.479308459,"New York, NY",24313
Kelly Clarkson,ARJGIOD1187B9AE920,teen pop,0.686812987,0.684478823,,8908
3 Way Funk,ARCIXWX1187FB4F1DF,hyphy,0.629089814,0.269212951,California - SF,475160
Freddie Roulette,ARRHLSD11F4C845076,blues,0.364345351,0.319234085,Illinois,190458
Noel Harrison,ARPGQ9A1187FB4D0AD,folk-pop,0.425009175,0.329805264,,22843
JennyAnyKind,ARGSJW91187B9B1D6B,alternative rock,0.360031167,0.296268954,North Carolina,60488
Redman,ARXWAQQ1187B9AE954,hip hop,0.743129776,0.493566843,"Newark, NJ",368
Skeeter Davis,ARDY3451187B9A0226,country rock,0.60383917,0.395791274,"Dry Ridge, KY",41462
Liquid Stranger,ARD4KNM1187FB3626A,dub,0.540123026,0.376200929,,173746
Spok Frevo Orquestra,ARMQUTT12086C12BF5,frevo,0.434241407,0.283987949,,399557
Percy Faith And His Orchestra,ARKXLIJ1187B9A4C54,orchestra,0.437634718,0.36134021,,22338
Bob Newhart,ARJDWEA1187B9B676F,comedy,0.443865075,0.372910681,,5241
Boney James And Rick Braun,AR6U4801187B9A8C45,dubstep,0.328179991,0.201037195,,5057
Beastie Boys,ARLHO5Z1187FB4C861,hip hop,0.853124523,0.591628024,"New York, NY",505
Academy/Marriner,ARXZAV31187FB3CE61,requiem,0.496268413,0.347983088,,166292
Teena Marie,ARMIMHT1187B98F038,disco,0.621414328,0.443930193,"Santa Monica, CA",1538
Daouda,ARMW52H1187B98C835,zouk,0.381463102,0.279743591,,361635
Marc Shaiman,AR8IEZO1187B99055E,soundtrack,0.510010871,0.378442737,,133897
John Berry,AR7SF1N1187B9A91D1,country rock,0.566013954,0.463771723,"Aiken, SC",17821
Ace Da Vinci,ARKJWYK1269FCD1A1C,hip hop,0.305809631,0.283230274,,502073
Andrae Crouch,AR8I87E1187FB57E2E,soul jazz,0.452400582,0.401462053,"Pacoima, CA",293550
BT,AR035N21187FB3938E,electronica,0.786427083,0.512226738,Earth,618
Skeeter Davis,ARDY3451187B9A0226,country rock,0.60383917,0.395791274,"Dry Ridge, KY",41462
The Bug Featuring Ricky Ranking,AR040M31187B98CA41,illbient,0.651952139,0.449693998,,130122
All Girl Summer Fun Band,ARID1TK1187FB4CFB8,pop rock,0.537532968,0.369870107,,276544
Madonna,ARBEOHF1187B9B044D,dance pop,0.915823253,0.665576619,"Bay City, MI",6051
Sugar Minott,ARIRD6J1187FB5A98C,roots reggae,0.606975737,0.386289651,"Kingston, Jamaica",7591
Silverstein,AR10USD1187B99F3F1,post-hardcore,0.80113645,0.605507136,"Burlington, Ontario, Canada",21128
The Elders,ARUTP601187FB388AC,celtic rock,0.557094505,0.415303643,,60411
Louisa Mark,AR18B3W1187B9A5AAA,lovers rock,0.330647052,0.273269209,,600144
Pumpkin Buzzard,AR8BMEQ1187B9B4214,happy hardcore,0.391108885,0.240098406,Missouri,477060
Gonzalo Rubalcaba,ARDE7I31187FB43352,latin jazz,0.534392294,0.345174319,"Havana, Cuba",15540
Cookie Crew,ARJQSSS1187B99A513,hip house,0.413934002,0.317491739,,284880
Evergreen Terrace,ARWLV931187B9B0F5A,melodic hardcore,0.825192029,0.529165902,"Jacksonville, FL",12978
Michael Salgado,AR51YM81187B9B536C,tejano,0.603575983,0.31802462,,170450
Brainchoke,ARAI3SX1187B9A3A9A,grindcore,0.40475607,0.264027101,,297984
Tania Maria,ARC6J781187B98F02B,latin jazz,0.606885311,0.397594324,,16863
Placebo,AR6892W1187B9AC71B,british pop,0.804523521,0.586433379,"London, England",23
Alice Stuart,ARI3BMM1187FB4255E,electric blues,0.489816269,0.328553015,Washington,185559
León Gieco,AR2S6UD1187B9B944F,folk rock,0.562614768,0.358435364,,19911
Moving Ninja,ARJPADO1187B9897CE,dubstep,0.486573734,0.317516298,,432739
2raumwohnung,ARNJVSL1187B99AFD4,tech house,0.664559979,0.397569595,"Berlin, Germany",3618
Sex Pistols,ARD3LXU1187B9ABFC5,punk,0.73118423,0.549204384,,414
Twista,ARSE5NP1187B9B98AB,gangster rap,0.889613555,0.593808365,"Chicago, IL",598
KT Tunstall,ARCJKV91187FB46210,folk-pop,0.793708084,0.58985618,Scotland,232
Hound Dog Taylor and The Houserockers,ARJZQ321187FB5AAA1,blues-rock,0.450585596,0.336820369,,287806
Tony Mathews,ARGUMVS1241B9CBE9B,french pop,0.289711637,0.193294247,,349810
La Billo_ Los Melódicos,ARVXXQD1257509E117,gaita,0.121187298,0,,526518
Screaming Lord Sutch,ARHJJ771187FB5B581,psychobilly,0.525227336,0.338129864,"Harrow, Middlesex, England",7447
Sylvia Tosun,ARXALW01187FB4B466,progressive house,0.525869437,0.435127195,"Wolcott, CT",256837
Kings Of Leon,ARF2EHS1187B994F4E,southern rock,0.845768866,0.837714709,"Nashville, Tennessee",1246
Pinch,AROJ4RQ1187FB50102,dubstep,0.583049613,0.364006714,Illinois,102598
Dave Weckl,ARUZS6L1187FB50A56,hard house,0.642452951,0.466153998,"St. Louis, MO",240388
Atreyu,ARMOHN71187FB3959F,post-hardcore,0.821844255,0.592439486,"Orange County, CA",24087
Grant Geissman,ARIN12F1187FB3E92C,smooth jazz,0.422971308,0.317248425,"PEARLINGTON, Mississippi",341235
Ed Ames,ARYT3BY1187B98C20E,ballad,0.471682686,0.342552789,"Malden, MA",2252
